"Datum","Zuletzt","Eröffn.","Hoch","Tief","+/- %"
"06.07.2017","-0,336","-0,375","-0,310","-0,390","-13,30%"
"05.07.2017","-0,387","-0,394","-0,365","-0,404","-0,41%"
"04.07.2017","-0,389","-0,401","-0,377","-0,411","2,21%"
"03.07.2017","-0,380","-0,362","-0,362","-0,417","3,09%"
"02.07.2017","-0,369","-0,367","-0,367","-0,369","0,63%"
"01.07.2017","-0,367","-0,367","-0,367","-0,367","-3,58%"
"30.06.2017","-0,380","-0,376","-0,355","-0,412","1,20%"
"29.06.2017","-0,376","-0,420","-0,363","-0,420","-10,72%"
"28.06.2017","-0,421","-0,388","-0,366","-0,459","4,26%"
"27.06.2017","-0,404","-0,493","-0,396","-0,508","-20,27%"
"26.06.2017","-0,506","-0,499","-0,486","-0,520","0,18%"
"25.06.2017","-0,505","-0,503","-0,503","-0,505","-0,84%"
"23.06.2017","-0,510","-0,506","-0,482","-0,511","0,59%"
"22.06.2017","-0,507","-0,504","-0,467","-0,520","0,30%"
"21.06.2017","-0,505","-0,525","-0,493","-0,542","-4,70%"
"20.06.2017","-0,530","-0,525","-0,507","-0,539","1,71%"
"19.06.2017","-0,521","-0,532","-0,507","-0,541","-2,80%"
"18.06.2017","-0,536","-0,536","-0,536","-0,536","0,45%"
"17.06.2017","-0,534","-0,526","-0,526","-0,534","0,83%"
"16.06.2017","-0,529","-0,515","-0,480","-0,534","2,14%"
"15.06.2017","-0,518","-0,566","-0,486","-0,567","-9,93%"
"14.06.2017","-0,575","-0,573","-0,547","-0,580","2,28%"
"13.06.2017","-0,563","-0,582","-0,556","-0,588","-4,01%"
"12.06.2017","-0,586","-0,589","-0,572","-0,599","-1,71%"
"11.06.2017","-0,596","-0,596","-0,596","-0,596","0,40%"
"10.06.2017","-0,594","-0,594","-0,594","-0,594","2,13%"
"09.06.2017","-0,581","-0,590","-0,572","-0,597","-1,36%"
"08.06.2017","-0,589","-0,588","-0,549","-0,595","3,79%"
"07.06.2017","-0,568","-0,589","-0,568","-0,599","-3,68%"
"06.06.2017","-0,590","-0,565","-0,561","-0,598","5,02%"
"05.06.2017","-0,561","-0,576","-0,550","-0,588","-5,14%"
"04.06.2017","-0,592","-0,592","-0,592","-0,592","0,41%"
"03.06.2017","-0,589","-0,589","-0,589","-0,589","2,01%"
"02.06.2017","-0,578","-0,569","-0,564","-0,594","2,30%"
"01.06.2017","-0,565","-0,574","-0,552","-0,583","-1,60%"
"31.05.2017","-0,574","-0,571","-0,551","-0,580","1,06%"
"30.05.2017","-0,568","-0,574","-0,548","-0,591","-1,73%"
"29.05.2017","-0,578","-0,535","-0,522","-0,580","7,24%"
"26.05.2017","-0,539","-0,517","-0,504","-0,541","5,89%"
"25.05.2017","-0,509","-0,495","-0,489","-0,521","5,82%"
"24.05.2017","-0,481","-0,477","-0,455","-0,500","1,26%"
"23.05.2017","-0,475","-0,487","-0,457","-0,509","-0,63%"
"22.05.2017","-0,478","-0,494","-0,464","-0,517","-3,82%"
"19.05.2017","-0,497","-0,508","-0,484","-0,517","-2,74%"
"18.05.2017","-0,511","-0,512","-0,491","-0,541","3,23%"
"17.05.2017","-0,495","-0,472","-0,450","-0,508","8,32%"
"16.05.2017","-0,457","-0,477","-0,450","-0,484","-3,38%"
"15.05.2017","-0,473","-0,474","-0,464","-0,495","-3,67%"
"12.05.2017","-0,491","-0,467","-0,454","-0,499","4,25%"
"11.05.2017","-0,471","-0,449","-0,426","-0,476","-0,21%"
"10.05.2017","-0,472","-0,470","-0,448","-0,490","-1,05%"
"09.05.2017","-0,477","-0,452","-0,440","-0,478","2,58%"
"08.05.2017","-0,465","-0,450","-0,447","-0,502","-0,43%"
"07.05.2017","-0,467","-0,467","-0,467","-0,467","-3,31%"
"05.05.2017","-0,483","-0,495","-0,449","-0,522","2,33%"
"04.05.2017","-0,472","-0,506","-0,469","-0,527","-11,44%"
"03.05.2017","-0,533","-0,518","-0,515","-0,550","0,19%"
"02.05.2017","-0,532","-0,530","-0,510","-0,551","-2,03%"
"01.05.2017","-0,543","-0,535","-0,534","-0,543","0,00%"
"28.04.2017","-0,543","-0,539","-0,492","-0,551","-1,45%"
"27.04.2017","-0,551","-0,481","-0,467","-0,556","11,76%"
"26.04.2017","-0,493","-0,457","-0,457","-0,497","4,67%"
"25.04.2017","-0,471","-0,488","-0,454","-0,495","-5,23%"
"24.04.2017","-0,497","-0,545","-0,472","-0,545","-15,48%"
"22.04.2017","-0,588","-0,588","-0,588","-0,588","-0,84%"
"21.04.2017","-0,593","-0,608","-0,576","-0,610","-0,34%"
"20.04.2017","-0,595","-0,629","-0,570","-0,638","-4,03%"
"19.04.2017","-0,620","-0,680","-0,599","-0,683","-9,22%"
"18.04.2017","-0,683","-0,669","-0,645","-0,688","1,19%"
"17.04.2017","-0,675","-0,667","-0,654","-0,689","0,00%"
"14.04.2017","-0,675","-0,667","-0,654","-0,689","1,20%"
"13.04.2017","-0,667","-0,667","-0,654","-0,689","4,06%"
"12.04.2017","-0,641","-0,664","-0,639","-0,676","-3,75%"
"11.04.2017","-0,666","-0,662","-0,632","-0,675","0,30%"
"10.04.2017","-0,664","-0,622","-0,612","-0,665","5,06%"
"07.04.2017","-0,632","-0,609","-0,594","-0,641","5,33%"
"06.04.2017","-0,600","-0,640","-0,582","-0,647","-2,44%"
"05.04.2017","-0,615","-0,594","-0,571","-0,636","4,77%"
"04.04.2017","-0,587","-0,619","-0,583","-0,653","-1,84%"
"03.04.2017","-0,598","-0,527","-0,519","-0,621","11,36%"
"31.03.2017","-0,537","-0,522","-0,502","-0,560","4,47%"
"30.03.2017","-0,514","-0,543","-0,499","-0,560","0,19%"
"29.03.2017","-0,513","-0,450","-0,430","-0,544","7,32%"
"28.03.2017","-0,478","-0,445","-0,420","-0,495","9,38%"
"27.03.2017","-0,437","-0,472","-0,427","-0,531","-6,62%"
"26.03.2017","-0,468","-0,468","-0,468","-0,468","0,00%"
"25.03.2017","-0,468","-0,468","-0,468","-0,468","2,18%"
"24.03.2017","-0,458","-0,453","-0,434","-0,487","-0,87%"
"23.03.2017","-0,462","-0,481","-0,446","-0,504","-2,94%"
"22.03.2017","-0,476","-0,464","-0,445","-0,501","3,93%"
"21.03.2017","-0,458","-0,499","-0,418","-0,499","-8,03%"
"20.03.2017","-0,498","-0,490","-0,456","-0,504","0,00%"
"18.03.2017","-0,498","-0,498","-0,498","-0,498","1,22%"
"17.03.2017","-0,492","-0,458","-0,442","-0,504","-1,20%"
"16.03.2017","-0,498","-0,548","-0,476","-0,549","-6,04%"
"15.03.2017","-0,530","-0,504","-0,496","-0,542","2,91%"
"14.03.2017","-0,515","-0,476","-0,447","-0,520","5,32%"
"13.03.2017","-0,489","-0,478","-0,464","-0,520","2,30%"
"10.03.2017","-0,478","-0,540","-0,454","-0,552","-14,49%"
"09.03.2017","-0,559","-0,567","-0,540","-0,607","-3,29%"
"08.03.2017","-0,578","-0,621","-0,564","-0,623","-7,67%"
"07.03.2017","-0,626","-0,583","-0,571","-0,636","9,25%"
"06.03.2017","-0,573","-0,578","-0,564","-0,612","1,24%"
"03.03.2017","-0,566","-0,616","-0,559","-0,649","-7,06%"
"02.03.2017","-0,609","-0,633","-0,604","-0,658","-8,74%"
"01.03.2017","-0,667","-0,729","-0,742","-0,660","-9,80%"
"28.02.2017","-0,740","-0,758","-0,734","-0,767","-3,04%"
"27.02.2017","-0,763","-0,775","-0,752","-0,787","-1,60%"
"24.02.2017","-0,775","-0,757","-0,745","-0,787","4,09%"
"23.02.2017","-0,745","-0,717","-0,698","-0,748","5,14%"
"22.02.2017","-0,709","-0,680","-0,676","-0,748","3,63%"
"21.02.2017","-0,684","-0,676","-0,661","-0,692","1,26%"
"20.02.2017","-0,675","-0,646","-0,632","-0,684","3,46%"
"19.02.2017","-0,653","-0,653","-0,653","-0,653","0,32%"
"18.02.2017","-0,650","-0,650","-0,647","-0,650","0,51%"
"17.02.2017","-0,647","-0,609","-0,597","-0,658","6,15%"
"16.02.2017","-0,610","-0,622","-0,593","-0,624","-1,33%"
"15.02.2017","-0,618","-0,623","-0,601","-0,626","-0,31%"
"14.02.2017","-0,620","-0,629","-0,604","-0,640","-1,35%"
"13.02.2017","-0,628","-0,630","-0,616","-0,640","-1,47%"
"12.02.2017","-0,638","-0,638","-0,638","-0,638","0,31%"
"11.02.2017","-0,636","-0,636","-0,628","-0,636","-0,11%"
"10.02.2017","-0,636","-0,623","-0,609","-0,639","1,58%"
"09.02.2017","-0,627","-0,645","-0,614","-0,647","-2,12%"
"08.02.2017","-0,640","-0,612","-0,602","-0,648","4,44%"
"07.02.2017","-0,613","-0,617","-0,587","-0,625","0,76%"
"06.02.2017","-0,608","-0,549","-0,549","-0,610","8,70%"
"04.02.2017","-0,560","-0,550","-0,550","-0,560","-0,34%"
"03.02.2017","-0,562","-0,536","-0,527","-0,566","1,94%"
"02.02.2017","-0,551","-0,520","-0,506","-0,559","8,06%"
"01.02.2017","-0,510","-0,510","-0,491","-0,516","-0,33%"
"31.01.2017","-0,511","-0,504","-0,478","-0,523","1,59%"
"30.01.2017","-0,503","-0,498","-0,470","-0,510","0,90%"
"29.01.2017","-0,499","-0,499","-0,499","-0,499","0,38%"
"28.01.2017","-0,497","-0,489","-0,489","-0,497","1,06%"
"27.01.2017","-0,492","-0,491","-0,482","-0,506","0,16%"
"26.01.2017","-0,491","-0,490","-0,476","-0,505","-3,00%"
"25.01.2017","-0,506","-0,541","-0,496","-0,545","-6,52%"
"24.01.2017","-0,541","-0,566","-0,535","-0,571","-4,33%"
"23.01.2017","-0,566","-0,555","-0,534","-0,573","4,27%"
"22.01.2017","-0,543","-0,543","-0,543","-0,543","0,37%"
"21.01.2017","-0,541","-0,541","-0,541","-0,542","0,95%"
"20.01.2017","-0,536","-0,575","-0,533","-0,583","-5,89%"
"19.01.2017","-0,569","-0,577","-0,555","-0,583","-3,16%"
"18.01.2017","-0,588","-0,608","-0,579","-0,613","-3,24%"
"17.01.2017","-0,608","-0,618","-0,603","-0,649","-1,20%"
"16.01.2017","-0,615","-0,605","-0,596","-0,626","3,29%"
"15.01.2017","-0,595","-0,595","-0,595","-0,595","0,34%"
"14.01.2017","-0,593","-0,593","-0,587","-0,593","1,30%"
"13.01.2017","-0,586","-0,586","-0,571","-0,610","-0,17%"
"12.01.2017","-0,587","-0,592","-0,571","-0,602","-0,54%"
"11.01.2017","-0,590","-0,582","-0,563","-0,596","1,72%"
"10.01.2017","-0,580","-0,602","-0,577","-0,602","-2,21%"
"09.01.2017","-0,593","-0,594","-0,582","-0,604","0,64%"
"06.01.2017","-0,589","-0,609","-0,578","-0,616","-3,39%"
"05.01.2017","-0,610","-0,649","-0,590","-0,656","-4,54%"
"04.01.2017","-0,639","-0,649","-0,635","-0,656","0,36%"
"03.01.2017","-0,637","-0,671","-0,627","-0,678","-3,84%"
"02.01.2017","-0,662","-0,666","-0,660","-0,690","0,11%"
"30.12.2016","-0,661","-0,666","-0,652","-0,669","-0,45%"
"29.12.2016","-0,664","-0,691","-0,658","-0,691","-1,12%"
"28.12.2016","-0,672","-0,686","-0,669","-0,695","-0,74%"
"27.12.2016","-0,677","-0,643","-0,641","-0,688","4,36%"
"26.12.2016","-0,649","-0,646","-0,646","-0,649","0,14%"
"23.12.2016","-0,648","-0,630","-0,628","-0,650","2,81%"
"22.12.2016","-0,630","-0,636","-0,617","-0,648","-1,16%"
"21.12.2016","-0,637","-0,627","-0,624","-0,643","1,50%"
"20.12.2016","-0,628","-0,652","-0,622","-0,653","-3,44%"
"19.12.2016","-0,650","-0,609","-0,604","-0,653","5,95%"
"17.12.2016","-0,614","-0,610","-0,610","-0,614","0,00%"
"16.12.2016","-0,614","-0,595","-0,587","-0,625","4,26%"
"15.12.2016","-0,589","-0,591","-0,564","-0,600","-2,84%"
"14.12.2016","-0,606","-0,590","-0,581","-0,615","4,21%"
"13.12.2016","-0,581","-0,562","-0,550","-0,595","4,40%"
"12.12.2016","-0,557","-0,566","-0,545","-0,581","-5,06%"
"11.12.2016","-0,587","-0,587","-0,587","-0,587","0,32%"
"10.12.2016","-0,585","-0,585","-0,582","-0,585","0,46%"
"09.12.2016","-0,582","-0,541","-0,537","-0,601","5,53%"
"08.12.2016","-0,552","-0,507","-0,437","-0,582","9,86%"
"07.12.2016","-0,502","-0,488","-0,487","-0,520","1,52%"
"06.12.2016","-0,495","-0,520","-0,488","-0,539","-5,20%"
"05.12.2016","-0,522","-0,576","-0,489","-0,577","-5,44%"
"02.12.2016","-0,552","-0,515","-0,510","-0,560","5,25%"
"01.12.2016","-0,524","-0,564","-0,513","-0,574","-6,53%"
"30.11.2016","-0,561","-0,595","-0,549","-0,605","-7,78%"
"29.11.2016","-0,608","-0,636","-0,587","-0,636","-1,01%"
"28.11.2016","-0,614","-0,595","-0,582","-0,624","3,70%"
"27.11.2016","-0,592","-0,592","-0,592","-0,592","0,10%"
"26.11.2016","-0,592","-0,592","-0,592","-0,592","1,02%"
"25.11.2016","-0,586","-0,581","-0,563","-0,603","1,35%"
"24.11.2016","-0,578","-0,549","-0,543","-0,588","5,78%"
"23.11.2016","-0,546","-0,570","-0,499","-0,596","-5,83%"
"22.11.2016","-0,580","-0,518","-0,504","-0,584","13,32%"
"21.11.2016","-0,512","-0,502","-0,481","-0,520","1,37%"
"20.11.2016","-0,505","-0,505","-0,505","-0,505","0,36%"
"19.11.2016","-0,503","-0,504","-0,497","-0,504","1,21%"
"18.11.2016","-0,497","-0,458","-0,434","-0,509","4,76%"
"17.11.2016","-0,475","-0,466","-0,452","-0,484","2,86%"
"16.11.2016","-0,461","-0,464","-0,435","-0,471","0,00%"
"15.11.2016","-0,461","-0,459","-0,446","-0,476","1,25%"
"14.11.2016","-0,455","-0,435","-0,404","-0,460","3,03%"
"13.11.2016","-0,442","-0,442","-0,442","-0,442","-2,34%"
"11.11.2016","-0,452","-0,475","-0,429","-0,481","-6,66%"
"10.11.2016","-0,485","-0,507","-0,447","-0,525","-6,55%"
"09.11.2016","-0,519","-0,557","-0,506","-0,568","1,51%"
"08.11.2016","-0,511","-0,523","-0,500","-0,532","-1,69%"
"07.11.2016","-0,520","-0,512","-0,503","-0,531","-1,03%"
"06.11.2016","-0,525","-0,525","-0,525","-0,525","-0,89%"
"04.11.2016","-0,530","-0,512","-0,506","-0,539","3,07%"
"03.11.2016","-0,514","-0,527","-0,501","-0,531","-1,98%"
"02.11.2016","-0,525","-0,508","-0,503","-0,537","5,43%"
"01.11.2016","-0,498","-0,501","-0,479","-0,507","-1,99%"
"31.10.2016","-0,508","-0,502","-0,489","-0,517","0,40%"
"30.10.2016","-0,506","-0,506","-0,506","-0,506","0,00%"
"29.10.2016","-0,505","-0,505","-0,505","-0,505","0,64%"
"28.10.2016","-0,502","-0,502","-0,476","-0,521","-1,76%"
"27.10.2016","-0,511","-0,535","-0,486","-0,552","-6,55%"
"26.10.2016","-0,547","-0,576","-0,524","-0,587","-5,46%"
"25.10.2016","-0,578","-0,587","-0,568","-0,596","-1,63%"
"24.10.2016","-0,588","-0,597","-0,578","-0,621","-2,34%"
"23.10.2016","-0,602","-0,602","-0,602","-0,602","0,10%"
"22.10.2016","-0,601","-0,601","-0,601","-0,601","0,65%"
"21.10.2016","-0,598","-0,609","-0,582","-0,617","-1,66%"
"20.10.2016","-0,608","-0,601","-0,577","-0,619","0,65%"
"19.10.2016","-0,604","-0,607","-0,599","-0,620","-0,82%"
"18.10.2016","-0,609","-0,595","-0,581","-0,610","2,34%"
"17.10.2016","-0,595","-0,592","-0,560","-0,598","2,11%"
"16.10.2016","-0,582","-0,582","-0,582","-0,582","0,10%"
"15.10.2016","-0,582","-0,582","-0,582","-0,582","-1,47%"
"14.10.2016","-0,591","-0,588","-0,572","-0,597","-0,52%"
"13.10.2016","-0,594","-0,605","-0,585","-0,612","1,99%"
"12.10.2016","-0,582","-0,599","-0,570","-0,615","-3,88%"
"11.10.2016","-0,606","-0,598","-0,583","-0,608","1,42%"
"10.10.2016","-0,597","-0,599","-0,576","-0,614","-0,80%"
"09.10.2016","-0,602","-0,602","-0,602","-0,602","0,10%"
"08.10.2016","-0,601","-0,601","-0,601","-0,601","-0,48%"
"07.10.2016","-0,604","-0,617","-0,584","-0,621","-2,04%"
"06.10.2016","-0,617","-0,619","-0,602","-0,642","0,00%"
"05.10.2016","-0,617","-0,643","-0,609","-0,657","-4,86%"
"04.10.2016","-0,649","-0,655","-0,630","-0,675","-5,60%"
"03.10.2016","-0,687","-0,691","-0,679","-0,702","-1,45%"
"02.10.2016","-0,697","-0,697","-0,697","-0,697","0,27%"
"01.10.2016","-0,695","-0,688","-0,688","-0,695","0,00%"
"30.09.2016","-0,695","-0,714","-0,682","-0,720","-0,19%"
"29.09.2016","-0,697","-0,703","-0,682","-0,711","-2,00%"
"28.09.2016","-0,711","-0,713","-0,692","-0,723","-0,28%"
"27.09.2016","-0,713","-0,688","-0,676","-0,732","4,33%"
"26.09.2016","-0,683","-0,669","-0,658","-0,695","2,02%"
"25.09.2016","-0,670","-0,668","-0,663","-0,670","0,28%"
"24.09.2016","-0,668","-0,677","-0,663","-0,677","0,00%"
"23.09.2016","-0,668","-0,663","-0,647","-0,675","-0,58%"
"22.09.2016","-0,672","-0,650","-0,636","-0,673","6,26%"
"21.09.2016","-0,632","-0,635","-0,616","-0,646","-0,25%"
"20.09.2016","-0,634","-0,625","-0,619","-0,645","0,49%"
"19.09.2016","-0,631","-0,635","-0,615","-0,647","0,00%"
"18.09.2016","-0,631","-0,631","-0,631","-0,631","0,30%"
"17.09.2016","-0,629","-0,629","-0,629","-0,634","0,11%"
"16.09.2016","-0,629","-0,617","-0,608","-0,648","3,01%"
"15.09.2016","-0,610","-0,618","-0,592","-0,627","-1,61%"
"14.09.2016","-0,620","-0,587","-0,565","-0,624","6,23%"
"13.09.2016","-0,584","-0,604","-0,573","-0,616","-2,18%"
"12.09.2016","-0,597","-0,599","-0,572","-0,606","-0,68%"
"11.09.2016","-0,601","-0,601","-0,601","-0,601","0,30%"
"10.09.2016","-0,599","-0,599","-0,586","-0,602","-1,30%"
"09.09.2016","-0,607","-0,629","-0,593","-0,638","-4,77%"
"08.09.2016","-0,638","-0,677","-0,616","-0,680","-5,41%"
"07.09.2016","-0,674","-0,670","-0,658","-0,678","1,95%"
"06.09.2016","-0,661","-0,627","-0,616","-0,670","6,05%"
"05.09.2016","-0,623","-0,618","-0,609","-0,635","-0,62%"
