"Datum","Zuletzt","Eröffn.","Hoch","Tief","+/- %"
"21.07.2018","-0,632","-0,633","-0,632","-0,633","0,43%"
"20.07.2018","-0,629","-0,633","-0,619","-0,657","-2,56%"
"19.07.2018","-0,645","-0,632","-0,629","-0,653","1,56%"
"18.07.2018","-0,636","-0,632","-0,630","-0,652","-0,49%"
"17.07.2018","-0,639","-0,636","-0,624","-0,649","-2,31%"
"16.07.2018","-0,654","-0,653","-0,642","-0,663","-1,61%"
"15.07.2018","-0,664","-0,664","-0,664","-0,664","0,17%"
"14.07.2018","-0,663","-0,663","-0,663","-0,663","0,67%"
"13.07.2018","-0,659","-0,662","-0,652","-0,673","-0,51%"
"12.07.2018","-0,662","-0,660","-0,644","-0,666","0,55%"
"11.07.2018","-0,659","-0,669","-0,645","-0,679","-0,68%"
"10.07.2018","-0,663","-0,664","-0,651","-0,675","-0,93%"
"09.07.2018","-0,669","-0,673","-0,661","-0,683","-2,03%"
"08.07.2018","-0,683","-0,683","-0,683","-0,683","0,15%"
"07.07.2018","-0,682","-0,666","-0,666","-0,682","0,25%"
"06.07.2018","-0,681","-0,672","-0,661","-0,689","1,64%"
"05.07.2018","-0,670","-0,669","-0,641","-0,677","-1,80%"
"04.07.2018","-0,682","-0,694","-0,662","-0,698","-1,91%"
"03.07.2018","-0,695","-0,693","-0,681","-0,706","-1,32%"
"02.07.2018","-0,705","-0,694","-0,681","-0,708","2,06%"
"01.07.2018","-0,690","-0,690","-0,690","-0,690","0,16%"
"30.06.2018","-0,689","-0,692","-0,689","-0,692","-0,63%"
"29.06.2018","-0,694","-0,694","-0,671","-0,694","1,43%"
"28.06.2018","-0,684","-0,710","-0,684","-0,712","-2,29%"
"27.06.2018","-0,700","-0,698","-0,674","-0,710","0,55%"
"26.06.2018","-0,696","-0,694","-0,678","-0,705","-1,01%"
"25.06.2018","-0,703","-0,698","-0,675","-0,704","1,65%"
"24.06.2018","-0,692","-0,692","-0,692","-0,692","0,16%"
"23.06.2018","-0,691","-0,690","-0,690","-0,691","1,28%"
"22.06.2018","-0,682","-0,696","-0,673","-0,711","-0,96%"
"21.06.2018","-0,688","-0,613","-0,613","-0,711","4,91%"
"20.06.2018","-0,656","-0,661","-0,637","-0,676","2,08%"
"19.06.2018","-0,643","-0,661","-0,638","-0,670","-1,34%"
"18.06.2018","-0,652","-0,652","-0,631","-0,658","-0,82%"
"17.06.2018","-0,657","-0,652","-0,652","-0,657","0,15%"
"16.06.2018","-0,656","-0,652","-0,645","-0,656","0,83%"
"15.06.2018","-0,651","-0,660","-0,636","-0,673","-1,00%"
"14.06.2018","-0,657","-0,608","-0,592","-0,664","7,39%"
"13.06.2018","-0,612","-0,622","-0,598","-0,631","-1,50%"
"12.06.2018","-0,621","-0,618","-0,597","-0,633","0,40%"
"11.06.2018","-0,619","-0,674","-0,604","-0,683","-8,79%"
"10.06.2018","-0,678","-0,678","-0,678","-0,678","0,15%"
"09.06.2018","-0,677","-0,633","-0,633","-0,677","-1,01%"
"08.06.2018","-0,684","-0,655","-0,599","-0,685","5,99%"
"07.06.2018","-0,646","-0,624","-0,566","-0,650","6,11%"
"06.06.2018","-0,608","-0,649","-0,602","-0,673","-8,22%"
"05.06.2018","-0,663","-0,650","-0,611","-0,679","3,53%"
"04.06.2018","-0,640","-0,646","-0,624","-0,659","-1,46%"
"03.06.2018","-0,650","-0,650","-0,650","-0,650","0,14%"
"02.06.2018","-0,649","-0,690","-0,649","-0,690","-0,08%"
"01.06.2018","-0,649","-0,667","-0,621","-0,674","-5,38%"
"31.05.2018","-0,686","-0,665","-0,636","-0,709","4,19%"
"30.05.2018","-0,659","-0,759","-0,645","-0,784","-17,55%"
"29.05.2018","-0,799","-0,720","-0,689","-0,850","14,98%"
"28.05.2018","-0,695","-0,638","-0,625","-0,715","3,81%"
"27.05.2018","-0,669","-0,669","-0,669","-0,669","6,99%"
"26.05.2018","-0,626","-0,668","-0,626","-0,668","-5,36%"
"25.05.2018","-0,661","-0,630","-0,617","-0,673","6,79%"
"24.05.2018","-0,619","-0,605","-0,597","-0,636","0,18%"
"23.05.2018","-0,618","-0,591","-0,582","-0,632","2,91%"
"22.05.2018","-0,600","-0,599","-0,577","-0,621","-2,14%"
"21.05.2018","-0,613","-0,567","-0,567","-0,621","4,39%"
"20.05.2018","-0,588","-0,588","-0,588","-0,588","6,43%"
"19.05.2018","-0,552","-0,587","-0,552","-0,587","-4,05%"
"18.05.2018","-0,576","-0,547","-0,545","-0,587","5,06%"
"17.05.2018","-0,548","-0,554","-0,539","-0,576","-2,96%"
"16.05.2018","-0,564","-0,548","-0,533","-0,571","5,02%"
"15.05.2018","-0,538","-0,535","-0,526","-0,546","0,24%"
"14.05.2018","-0,536","-0,517","-0,517","-0,575","-6,11%"
"13.05.2018","-0,571","-0,571","-0,571","-0,571","-0,21%"
"12.05.2018","-0,572","-0,570","-0,570","-0,572","0,81%"
"11.05.2018","-0,568","-0,564","-0,556","-0,577","-0,12%"
"10.05.2018","-0,568","-0,565","-0,549","-0,580","2,16%"
"09.05.2018","-0,556","-0,563","-0,544","-0,569","-0,86%"
"08.05.2018","-0,561","-0,569","-0,550","-0,572","-1,02%"
"07.05.2018","-0,567","-0,560","-0,557","-0,573","0,37%"
"06.05.2018","-0,565","-0,565","-0,565","-0,565","-0,32%"
"05.05.2018","-0,567","-0,564","-0,564","-0,567","0,27%"
"04.05.2018","-0,565","-0,570","-0,557","-0,579","-1,17%"
"03.05.2018","-0,572","-0,558","-0,551","-0,580","1,22%"
"02.05.2018","-0,565","-0,574","-0,549","-0,578","-1,96%"
"01.05.2018","-0,576","-0,569","-0,568","-0,576","0,61%"
"30.04.2018","-0,573","-0,566","-0,544","-0,576","1,17%"
"29.04.2018","-0,566","-0,566","-0,566","-0,566","0,12%"
"28.04.2018","-0,566","-0,552","-0,552","-0,566","-0,26%"
"27.04.2018","-0,567","-0,560","-0,542","-0,570","2,74%"
"26.04.2018","-0,552","-0,544","-0,522","-0,561","3,53%"
"25.04.2018","-0,533","-0,529","-0,516","-0,548","1,76%"
"24.04.2018","-0,524","-0,541","-0,517","-0,550","0,33%"
"23.04.2018","-0,522","-0,547","-0,522","-0,554","-5,31%"
"22.04.2018","-0,552","-0,552","-0,552","-0,552","0,13%"
"21.04.2018","-0,551","-0,546","-0,546","-0,551","-0,61%"
"20.04.2018","-0,554","-0,541","-0,534","-0,568","-0,93%"
"19.04.2018","-0,559","-0,549","-0,537","-0,570","0,00%"
"18.04.2018","-0,560","-0,564","-0,550","-0,584","-0,90%"
"17.04.2018","-0,565","-0,567","-0,561","-0,583","0,57%"
"16.04.2018","-0,562","-0,566","-0,551","-0,580","-3,47%"
"15.04.2018","-0,582","-0,582","-0,582","-0,582","0,90%"
"14.04.2018","-0,576","-0,581","-0,570","-0,581","-0,76%"
"13.04.2018","-0,581","-0,558","-0,550","-0,581","4,55%"
"12.04.2018","-0,556","-0,556","-0,549","-0,579","-1,07%"
"11.04.2018","-0,562","-0,553","-0,547","-0,570","0,48%"
"10.04.2018","-0,559","-0,573","-0,541","-0,582","-2,58%"
"09.04.2018","-0,574","-0,581","-0,563","-0,585","-1,60%"
"08.04.2018","-0,583","-0,583","-0,583","-0,583","0,14%"
"07.04.2018","-0,582","-0,560","-0,560","-0,582","0,24%"
"06.04.2018","-0,581","-0,567","-0,564","-0,585","2,02%"
"05.04.2018","-0,569","-0,577","-0,561","-0,586","-1,35%"
"04.04.2018","-0,577","-0,577","-0,577","-0,593","-0,45%"
"03.04.2018","-0,580","-0,598","-0,576","-0,599","-2,24%"
"02.04.2018","-0,593","-0,588","-0,588","-0,594","-0,24%"
"30.03.2018","-0,594","-0,593","-0,588","-0,594","1,07%"
"29.03.2018","-0,588","-0,583","-0,578","-0,599","0,20%"
"28.03.2018","-0,587","-0,606","-0,566","-0,612","-0,88%"
"27.03.2018","-0,592","-0,588","-0,565","-0,599","0,22%"
"26.03.2018","-0,591","-0,586","-0,558","-0,592","-0,81%"
"25.03.2018","-0,596","-0,596","-0,596","-0,596","0,13%"
"24.03.2018","-0,595","-0,586","-0,586","-0,595","0,49%"
"23.03.2018","-0,592","-0,566","-0,566","-0,598","0,29%"
"22.03.2018","-0,590","-0,592","-0,571","-0,601","2,73%"
"21.03.2018","-0,575","-0,582","-0,560","-0,586","-1,10%"
"20.03.2018","-0,581","-0,589","-0,567","-0,591","0,71%"
"19.03.2018","-0,577","-0,575","-0,561","-0,616","-3,95%"
"18.03.2018","-0,600","-0,582","-0,582","-0,600","4,84%"
"17.03.2018","-0,573","-0,600","-0,573","-0,600","-4,34%"
"16.03.2018","-0,599","-0,573","-0,506","-0,601","5,48%"
"15.03.2018","-0,568","-0,563","-0,556","-0,591","-1,66%"
"14.03.2018","-0,577","-0,559","-0,546","-0,581","1,62%"
"13.03.2018","-0,568","-0,553","-0,546","-0,579","0,55%"
"12.03.2018","-0,565","-0,530","-0,528","-0,568","2,39%"
"11.03.2018","-0,552","-0,552","-0,552","-0,552","0,55%"
"10.03.2018","-0,549","-0,551","-0,549","-0,551","-1,42%"
"09.03.2018","-0,557","-0,542","-0,528","-0,559","0,54%"
"08.03.2018","-0,554","-0,541","-0,497","-0,575","2,29%"
"07.03.2018","-0,541","-0,543","-0,521","-0,558","0,65%"
"06.03.2018","-0,538","-0,531","-0,507","-0,554","0,00%"
"05.03.2018","-0,538","-0,560","-0,529","-0,565","-0,87%"
"04.03.2018","-0,542","-0,542","-0,542","-0,542","0,13%"
"03.03.2018","-0,541","-0,535","-0,535","-0,541","0,00%"
"02.03.2018","-0,541","-0,534","-0,528","-0,562","-1,97%"
"01.03.2018","-0,552","-0,529","-0,526","-0,562","3,43%"
"28.02.2018","-0,534","-0,495","-0,490","-0,540","3,83%"
"27.02.2018","-0,514","-0,515","-0,493","-0,530","-0,77%"
"26.02.2018","-0,518","-0,530","-0,511","-0,539","-2,78%"
"25.02.2018","-0,533","-0,533","-0,533","-0,533","1,45%"
"23.02.2018","-0,526","-0,497","-0,496","-0,537","2,48%"
"22.02.2018","-0,513","-0,488","-0,482","-0,518","3,74%"
"21.02.2018","-0,494","-0,500","-0,492","-0,522","-2,43%"
"20.02.2018","-0,507","-0,485","-0,480","-0,519","3,03%"
"19.02.2018","-0,492","-0,488","-0,480","-0,513","-2,54%"
"18.02.2018","-0,505","-0,504","-0,504","-0,505","0,12%"
"17.02.2018","-0,504","-0,504","-0,504","-0,504","-1,16%"
"16.02.2018","-0,510","-0,489","-0,487","-0,521","2,41%"
"15.02.2018","-0,498","-0,488","-0,473","-0,504","0,57%"
"14.02.2018","-0,495","-0,515","-0,489","-0,521","-14,49%"
"13.02.2018","-0,579","-0,579","-0,568","-0,591","-1,03%"
"12.02.2018","-0,585","-0,565","-0,559","-0,588","2,09%"
"09.02.2018","-0,573","-0,551","-0,542","-0,575","3,43%"
"08.02.2018","-0,554","-0,540","-0,523","-0,558","0,91%"
"07.02.2018","-0,549","-0,561","-0,543","-0,577","-3,68%"
"06.02.2018","-0,570","-0,579","-0,544","-0,587","1,24%"
"05.02.2018","-0,563","-0,550","-0,543","-0,564","3,30%"
"02.02.2018","-0,545","-0,532","-0,524","-0,555","1,11%"
"01.02.2018","-0,539","-0,526","-0,515","-0,549","1,89%"
"31.01.2018","-0,529","-0,527","-0,523","-0,542","0,57%"
"30.01.2018","-0,526","-0,525","-0,518","-0,549","-0,38%"
"29.01.2018","-0,528","-0,531","-0,506","-0,543","-2,94%"
"26.01.2018","-0,544","-0,566","-0,539","-0,575","-3,89%"
"25.01.2018","-0,566","-0,599","-0,554","-0,599","-3,58%"
"24.01.2018","-0,587","-0,594","-0,579","-0,601","-1,18%"
"23.01.2018","-0,594","-0,601","-0,588","-0,611","-1,49%"
"22.01.2018","-0,603","-0,602","-0,594","-0,606","0,00%"
"19.01.2018","-0,603","-0,583","-0,575","-0,607","2,73%"
"18.01.2018","-0,587","-0,575","-0,560","-0,589","2,09%"
"17.01.2018","-0,575","-0,578","-0,566","-0,587","0,17%"
"16.01.2018","-0,574","-0,576","-0,568","-0,586","-0,52%"
"15.01.2018","-0,577","-0,573","-0,557","-0,581","1,23%"
"12.01.2018","-0,570","-0,565","-0,548","-0,577","-0,35%"
"11.01.2018","-0,572","-0,618","-0,556","-0,623","-7,14%"
"10.01.2018","-0,616","-0,608","-0,608","-0,621","0,00%"
"09.01.2018","-0,616","-0,616","-0,608","-0,628","-0,48%"
"08.01.2018","-0,619","-0,603","-0,599","-0,623","1,64%"
"05.01.2018","-0,609","-0,608","-0,599","-0,615","-0,16%"
"04.01.2018","-0,610","-0,612","-0,599","-0,619","-1,77%"
"03.01.2018","-0,621","-0,619","-0,613","-0,636","0,81%"
"02.01.2018","-0,616","-0,635","-0,603","-0,635","-2,53%"
"01.01.2018","-0,632","-0,630","-0,629","-0,632","0,00%"
"29.12.2017","-0,632","-0,610","-0,597","-0,637","3,27%"
"28.12.2017","-0,612","-0,644","-0,585","-0,646","-6,85%"
"27.12.2017","-0,657","-0,628","-0,623","-0,662","2,34%"
"26.12.2017","-0,642","-0,634","-0,634","-0,642","0,00%"
"25.12.2017","-0,642","-0,634","-0,634","-0,642","0,00%"
"22.12.2017","-0,642","-0,642","-0,629","-0,652","-1,98%"
"21.12.2017","-0,655","-0,653","-0,640","-0,684","-3,53%"
"20.12.2017","-0,679","-0,669","-0,652","-0,685","-1,88%"
"19.12.2017","-0,692","-0,705","-0,676","-0,715","-2,67%"
"18.12.2017","-0,711","-0,706","-0,689","-0,719","-0,28%"
"16.12.2017","-0,713","-0,713","-0,713","-0,713","-0,56%"
"15.12.2017","-0,717","-0,727","-0,708","-0,741","-2,18%"
"14.12.2017","-0,733","-0,737","-0,712","-0,749","-1,48%"
"13.12.2017","-0,744","-0,729","-0,717","-0,747","0,54%"
"12.12.2017","-0,740","-0,730","-0,718","-0,744","0,68%"
"11.12.2017","-0,735","-0,743","-0,727","-0,749","0,55%"
"08.12.2017","-0,731","-0,750","-0,731","-0,764","-4,19%"
"07.12.2017","-0,763","-0,747","-0,735","-0,765","2,83%"
"06.12.2017","-0,742","-0,730","-0,727","-0,752","1,37%"
"05.12.2017","-0,732","-0,706","-0,697","-0,734","4,72%"
"04.12.2017","-0,699","-0,696","-0,691","-0,714","-2,37%"
"02.12.2017","-0,716","-0,716","-0,716","-0,716","2,29%"
"01.12.2017","-0,700","-0,671","-0,671","-0,711","2,34%"
"30.11.2017","-0,684","-0,675","-0,664","-0,691","0,29%"
"29.11.2017","-0,682","-0,696","-0,672","-0,704","-1,87%"
"28.11.2017","-0,695","-0,705","-0,686","-0,712","-1,84%"
"27.11.2017","-0,708","-0,694","-0,680","-0,711","2,02%"
"25.11.2017","-0,694","-0,700","-0,694","-0,700","-0,86%"
"24.11.2017","-0,700","-0,688","-0,649","-0,702","1,16%"
"23.11.2017","-0,692","-0,694","-0,678","-0,708","-1,14%"
"22.11.2017","-0,700","-0,699","-0,675","-0,724","-2,37%"
"21.11.2017","-0,717","-0,708","-0,698","-0,725","0,00%"
"20.11.2017","-0,717","-0,707","-0,697","-0,720","2,28%"
"17.11.2017","-0,701","-0,706","-0,692","-0,741","4,94%"
"16.11.2017","-0,668","-0,721","-0,668","-0,726","-10,81%"
"15.11.2017","-0,749","-0,739","-0,731","-0,756","1,08%"
"14.11.2017","-0,741","-0,733","-0,730","-0,746","-0,13%"
"13.11.2017","-0,742","-0,742","-0,726","-0,755","-0,93%"
"10.11.2017","-0,749","-0,741","-0,737","-0,752","-0,53%"
"09.11.2017","-0,753","-0,756","-0,737","-0,766","-1,31%"
"08.11.2017","-0,763","-0,763","-0,753","-0,770","0,79%"
"07.11.2017","-0,757","-0,757","-0,748","-0,769","-0,92%"
"06.11.2017","-0,764","-0,744","-0,744","-0,769","1,19%"
"03.11.2017","-0,755","-0,754","-0,742","-0,763","0,00%"
"02.11.2017","-0,755","-0,748","-0,737","-0,760","0,67%"
"01.11.2017","-0,750","-0,744","-0,739","-0,759","0,00%"
"31.10.2017","-0,750","-0,751","-0,739","-0,760","-0,53%"
"30.10.2017","-0,754","-0,770","-0,746","-0,770","-1,05%"
"29.10.2017","-0,762","-0,762","-0,762","-0,762","-0,52%"
"27.10.2017","-0,766","-0,738","-0,726","-0,771","2,54%"
"26.10.2017","-0,747","-0,704","-0,695","-0,747","5,96%"
"25.10.2017","-0,705","-0,698","-0,692","-0,716","0,14%"
"24.10.2017","-0,704","-0,719","-0,699","-0,731","-3,30%"
"23.10.2017","-0,728","-0,708","-0,708","-0,732","1,11%"
"22.10.2017","-0,720","-0,720","-0,720","-0,720","0,00%"
"21.10.2017","-0,720","-0,718","-0,718","-0,720","0,28%"
"20.10.2017","-0,718","-0,723","-0,706","-0,733","-2,05%"
"19.10.2017","-0,733","-0,717","-0,711","-0,735","0,96%"
"18.10.2017","-0,726","-0,735","-0,714","-0,738","-0,82%"
"17.10.2017","-0,732","-0,734","-0,723","-0,743","-0,95%"
"16.10.2017","-0,739","-0,719","-0,713","-0,743","1,51%"
"13.10.2017","-0,728","-0,700","-0,699","-0,728","3,12%"
"12.10.2017","-0,706","-0,693","-0,686","-0,710","1,58%"
"11.10.2017","-0,695","-0,692","-0,684","-0,701","-1,00%"
"10.10.2017","-0,702","-0,701","-0,685","-0,714","0,00%"
"09.10.2017","-0,702","-0,690","-0,686","-0,707","0,43%"
"06.10.2017","-0,699","-0,709","-0,673","-0,709","0,72%"
"05.10.2017","-0,694","-0,698","-0,681","-0,713","-1,84%"
"04.10.2017","-0,707","-0,710","-0,696","-0,730","-0,14%"
"03.10.2017","-0,708","-0,697","-0,684","-0,710","0,00%"
"02.10.2017","-0,708","-0,682","-0,662","-0,711","3,96%"
"29.09.2017","-0,681","-0,692","-0,678","-0,712","-1,87%"
"28.09.2017","-0,694","-0,671","-0,664","-0,701","-0,57%"
"27.09.2017","-0,698","-0,706","-0,671","-0,713","-1,97%"
"26.09.2017","-0,712","-0,702","-0,690","-0,721","-0,14%"
"25.09.2017","-0,713","-0,671","-0,664","-0,717","4,09%"
"22.09.2017","-0,685","-0,671","-0,659","-0,689","0,44%"
"21.09.2017","-0,682","-0,674","-0,655","-0,688","-1,16%"
"20.09.2017","-0,690","-0,687","-0,670","-0,694","0,15%"
"19.09.2017","-0,689","-0,674","-0,671","-0,698","0,73%"
"18.09.2017","-0,684","-0,687","-0,673","-0,708","-2,01%"
"15.09.2017","-0,698","-0,733","-0,672","-0,736","-3,86%"
"14.09.2017","-0,726","-0,714","-0,696","-0,737","1,68%"
"13.09.2017","-0,714","-0,734","-0,705","-0,740","-1,52%"
"12.09.2017","-0,725","-0,740","-0,713","-0,756","-3,33%"
"11.09.2017","-0,750","-0,747","-0,732","-0,757","-1,45%"
"08.09.2017","-0,761","-0,756","-0,736","-0,775","1,20%"
"07.09.2017","-0,752","-0,733","-0,715","-0,768","3,44%"
"06.09.2017","-0,727","-0,761","-0,727","-0,770","-3,84%"
"05.09.2017","-0,756","-0,736","-0,731","-0,760","2,16%"
"04.09.2017","-0,740","-0,739","-0,725","-0,744","1,09%"
"01.09.2017","-0,732","-0,734","-0,716","-0,734","-0,14%"
"31.08.2017","-0,733","-0,716","-0,694","-0,737","-2,40%"
"30.08.2017","-0,751","-0,743","-0,733","-0,756","0,54%"
"29.08.2017","-0,747","-0,751","-0,736","-0,764","0,13%"
"28.08.2017","-0,746","-0,725","-0,720","-0,749","2,47%"
"25.08.2017","-0,728","-0,728","-0,708","-0,736","-1,62%"
"24.08.2017","-0,740","-0,736","-0,721","-0,740","1,09%"
"23.08.2017","-0,732","-0,711","-0,706","-0,737","2,23%"
"22.08.2017","-0,716","-0,710","-0,702","-0,726","-0,14%"
"21.08.2017","-0,717","-0,695","-0,693","-0,719","1,70%"
"18.08.2017","-0,705","-0,699","-0,696","-0,718","0,57%"
"17.08.2017","-0,701","-0,716","-0,688","-0,726","-1,41%"
"16.08.2017","-0,711","-0,708","-0,689","-0,728","0,14%"
"15.08.2017","-0,710","-0,704","-0,691","-0,727","-0,98%"
"14.08.2017","-0,717","-0,707","-0,698","-0,731","-0,28%"
"12.08.2017","-0,719","-0,719","-0,719","-0,719","0,56%"
"11.08.2017","-0,715","-0,709","-0,687","-0,730","3,77%"
"10.08.2017","-0,689","-0,692","-0,673","-0,708","0,29%"
"09.08.2017","-0,687","-0,678","-0,663","-0,699","3,93%"
"08.08.2017","-0,661","-0,676","-0,659","-0,682","-3,08%"
"07.08.2017","-0,682","-0,676","-0,656","-0,692","-0,29%"
"06.08.2017","-0,684","-0,684","-0,684","-0,684","0,00%"
"04.08.2017","-0,684","-0,686","-0,664","-0,691","0,44%"
"03.08.2017","-0,681","-0,681","-0,669","-0,697","-1,30%"
"02.08.2017","-0,690","-0,702","-0,683","-0,706","-1,85%"
"01.08.2017","-0,703","-0,676","-0,654","-0,707","3,38%"
"31.07.2017","-0,680","-0,680","-0,658","-0,706","-0,73%"
"28.07.2017","-0,685","-0,694","-0,636","-0,699","1,03%"
"27.07.2017","-0,678","-0,661","-0,646","-0,698","2,26%"
"26.07.2017","-0,663","-0,651","-0,638","-0,685","2,31%"
"25.07.2017","-0,648","-0,660","-0,632","-0,679","-1,07%"
"24.07.2017","-0,655","-0,643","-0,626","-0,678","2,66%"
"21.07.2017","-0,638","-0,661","-0,619","-0,672","-0,62%"
"20.07.2017","-0,642","-0,643","-0,625","-0,670","0,78%"
"19.07.2017","-0,637","-0,634","-0,623","-0,657","-0,16%"
"18.07.2017","-0,638","-0,624","-0,610","-0,651","3,07%"
"17.07.2017","-0,619","-0,603","-0,597","-0,640","0,98%"
"16.07.2017","-0,613","-0,613","-0,613","-0,613","0,49%"
"14.07.2017","-0,610","-0,606","-0,604","-0,649","0,16%"
"13.07.2017","-0,609","-0,623","-0,602","-0,648","-1,14%"
"12.07.2017","-0,616","-0,609","-0,593","-0,630","1,15%"
"11.07.2017","-0,609","-0,601","-0,585","-0,619","-0,65%"
"10.07.2017","-0,613","-0,598","-0,582","-0,634","3,37%"
"08.07.2017","-0,593","-0,593","-0,593","-0,593","-0,50%"
"07.07.2017","-0,596","-0,582","-0,573","-0,623","3,11%"
"06.07.2017","-0,578","-0,606","-0,569","-0,617","-3,83%"
"05.07.2017","-0,601","-0,609","-0,581","-0,624","-0,99%"
"04.07.2017","-0,607","-0,608","-0,583","-0,623","3,94%"
"03.07.2017","-0,584","-0,573","-0,562","-0,612","2,28%"
"02.07.2017","-0,571","-0,571","-0,571","-0,571","0,00%"
"01.07.2017","-0,571","-0,571","-0,571","-0,571","-0,35%"
"30.06.2017","-0,573","-0,591","-0,543","-0,601","1,96%"
"29.06.2017","-0,562","-0,564","-0,553","-0,605","-1,58%"
"28.06.2017","-0,571","-0,555","-0,533","-0,623","5,35%"
"27.06.2017","-0,542","-0,616","-0,542","-0,647","-12,30%"
"26.06.2017","-0,618","-0,610","-0,596","-0,661","1,31%"
"25.06.2017","-0,610","-0,610","-0,610","-0,610","-1,77%"
"23.06.2017","-0,621","-0,626","-0,595","-0,655","-1,27%"
"22.06.2017","-0,629","-0,636","-0,595","-0,669","0,00%"
"21.06.2017","-0,629","-0,677","-0,617","-0,687","-2,63%"
"20.06.2017","-0,646","-0,649","-0,626","-0,691","-0,77%"
"19.06.2017","-0,651","-0,645","-0,630","-0,689","-1,21%"
"17.06.2017","-0,659","-0,659","-0,659","-0,659","0,00%"
"16.06.2017","-0,659","-0,634","-0,614","-0,689","1,38%"
"15.06.2017","-0,650","-0,673","-0,623","-0,686","-5,52%"
"14.06.2017","-0,688","-0,702","-0,670","-0,729","-1,85%"
"13.06.2017","-0,701","-0,743","-0,694","-0,743","-2,91%"
"12.06.2017","-0,722","-0,742","-0,707","-0,751","-1,50%"
"09.06.2017","-0,733","-0,741","-0,716","-0,746","0,27%"
"08.06.2017","-0,731","-0,710","-0,691","-0,740","1,39%"
