"Datum","Zuletzt","Eröffn.","Hoch","Tief","+/- %"
"07.11.2017","-0,380","-0,363","-0,358","-0,381","3,83%"
"06.11.2017","-0,366","-0,349","-0,348","-0,375","4,87%"
"03.11.2017","-0,349","-0,352","-0,341","-0,358","0,87%"
"02.11.2017","-0,346","-0,346","-0,323","-0,352","0,58%"
"01.11.2017","-0,344","-0,344","-0,334","-0,354","-1,43%"
"31.10.2017","-0,349","-0,353","-0,331","-0,355","-1,13%"
"30.10.2017","-0,353","-0,347","-0,334","-0,355","2,32%"
"29.10.2017","-0,345","-0,345","-0,345","-0,345","-2,27%"
"27.10.2017","-0,353","-0,293","-0,278","-0,357","11,36%"
"26.10.2017","-0,317","-0,251","-0,242","-0,319","20,53%"
"25.10.2017","-0,263","-0,269","-0,234","-0,277","-2,23%"
"24.10.2017","-0,269","-0,296","-0,250","-0,310","-7,88%"
"23.10.2017","-0,292","-0,273","-0,273","-0,304","6,18%"
"22.10.2017","-0,275","-0,275","-0,275","-0,275","0,00%"
"21.10.2017","-0,275","-0,276","-0,275","-0,276","1,10%"
"20.10.2017","-0,272","-0,300","-0,264","-0,310","-12,54%"
"19.10.2017","-0,311","-0,300","-0,297","-0,326","1,30%"
"18.10.2017","-0,307","-0,331","-0,304","-0,341","-7,25%"
"17.10.2017","-0,331","-0,333","-0,329","-0,351","-2,65%"
"16.10.2017","-0,340","-0,307","-0,305","-0,343","8,28%"
"13.10.2017","-0,314","-0,277","-0,275","-0,314","11,35%"
"12.10.2017","-0,282","-0,257","-0,255","-0,287","10,59%"
"11.10.2017","-0,255","-0,261","-0,247","-0,269","-5,90%"
"10.10.2017","-0,271","-0,271","-0,248","-0,282","0,37%"
"09.10.2017","-0,270","-0,259","-0,256","-0,274","3,85%"
"06.10.2017","-0,260","-0,272","-0,223","-0,274","-0,76%"
"05.10.2017","-0,262","-0,276","-0,258","-0,290","-6,76%"
"04.10.2017","-0,281","-0,285","-0,269","-0,317","0,36%"
"03.10.2017","-0,280","-0,266","-0,250","-0,283","-1,75%"
"02.10.2017","-0,285","-0,233","-0,233","-0,291","5,95%"
"29.09.2017","-0,269","-0,263","-0,253","-0,291","3,86%"
"28.09.2017","-0,259","-0,245","-0,222","-0,271","-3,36%"
"27.09.2017","-0,268","-0,294","-0,241","-0,304","-12,99%"
"26.09.2017","-0,308","-0,304","-0,287","-0,313","0,00%"
"25.09.2017","-0,308","-0,261","-0,250","-0,311","19,38%"
"22.09.2017","-0,258","-0,254","-0,233","-0,267","-0,39%"
"21.09.2017","-0,259","-0,252","-0,231","-0,266","-6,50%"
"20.09.2017","-0,277","-0,275","-0,261","-0,284","1,84%"
"19.09.2017","-0,272","-0,257","-0,254","-0,285","2,64%"
"18.09.2017","-0,265","-0,277","-0,250","-0,289","-5,02%"
"15.09.2017","-0,279","-0,322","-0,258","-0,324","-10,00%"
"14.09.2017","-0,310","-0,314","-0,292","-0,339","-2,21%"
"13.09.2017","-0,317","-0,335","-0,307","-0,338","-1,25%"
"12.09.2017","-0,321","-0,371","-0,315","-0,371","-13,01%"
"11.09.2017","-0,369","-0,373","-0,361","-0,380","-3,40%"
"08.09.2017","-0,382","-0,396","-0,364","-0,404","-2,05%"
"07.09.2017","-0,390","-0,343","-0,330","-0,395","9,55%"
"06.09.2017","-0,356","-0,383","-0,342","-0,383","-3,00%"
"05.09.2017","-0,367","-0,350","-0,331","-0,373","5,16%"
"04.09.2017","-0,349","-0,343","-0,335","-0,352","3,87%"
"01.09.2017","-0,336","-0,340","-0,310","-0,346","-1,18%"
"31.08.2017","-0,340","-0,335","-0,322","-0,352","-1,16%"
"30.08.2017","-0,344","-0,347","-0,322","-0,354","-3,91%"
"29.08.2017","-0,358","-0,337","-0,336","-0,373","9,15%"
"28.08.2017","-0,328","-0,311","-0,301","-0,340","5,13%"
"25.08.2017","-0,312","-0,311","-0,285","-0,315","-2,80%"
"24.08.2017","-0,321","-0,312","-0,302","-0,325","2,23%"
"23.08.2017","-0,314","-0,287","-0,273","-0,317","6,80%"
"22.08.2017","-0,294","-0,278","-0,268","-0,295","3,89%"
"21.08.2017","-0,283","-0,258","-0,253","-0,289","8,43%"
"18.08.2017","-0,261","-0,259","-0,259","-0,286","1,56%"
"17.08.2017","-0,257","-0,261","-0,240","-0,266","3,63%"
"16.08.2017","-0,248","-0,253","-0,230","-0,268","-3,13%"
"15.08.2017","-0,256","-0,266","-0,237","-0,280","-10,18%"
"14.08.2017","-0,285","-0,286","-0,265","-0,293","-4,68%"
"12.08.2017","-0,299","-0,299","-0,299","-0,299","1,36%"
"11.08.2017","-0,295","-0,271","-0,266","-0,302","9,67%"
"10.08.2017","-0,269","-0,250","-0,245","-0,274","5,08%"
"09.08.2017","-0,256","-0,227","-0,227","-0,267","16,36%"
"08.08.2017","-0,220","-0,231","-0,212","-0,239","-6,78%"
"07.08.2017","-0,236","-0,224","-0,204","-0,239","5,83%"
"06.08.2017","-0,223","-0,223","-0,223","-0,223","-3,04%"
"04.08.2017","-0,230","-0,232","-0,210","-0,236","-1,71%"
"03.08.2017","-0,234","-0,217","-0,204","-0,235","6,85%"
"02.08.2017","-0,219","-0,217","-0,212","-0,227","-0,90%"
"01.08.2017","-0,221","-0,171","-0,160","-0,224","23,46%"
"31.07.2017","-0,179","-0,180","-0,161","-0,189","2,29%"
"28.07.2017","-0,175","-0,178","-0,136","-0,188","-2,23%"
"27.07.2017","-0,179","-0,158","-0,155","-0,188","16,23%"
"26.07.2017","-0,154","-0,148","-0,140","-0,165","6,94%"
"25.07.2017","-0,144","-0,185","-0,132","-0,193","-18,64%"
"24.07.2017","-0,177","-0,173","-0,164","-0,193","0,57%"
"21.07.2017","-0,176","-0,150","-0,145","-0,186","19,73%"
"20.07.2017","-0,147","-0,135","-0,117","-0,162","14,84%"
"19.07.2017","-0,128","-0,125","-0,113","-0,152","3,23%"
"18.07.2017","-0,124","-0,109","-0,097","-0,139","7,83%"
"17.07.2017","-0,115","-0,094","-0,088","-0,122","27,78%"
"16.07.2017","-0,090","-0,090","-0,090","-0,090","-5,26%"
"14.07.2017","-0,095","-0,113","-0,086","-0,138","0,00%"
"13.07.2017","-0,095","-0,120","-0,092","-0,146","-20,83%"
"12.07.2017","-0,120","-0,094","-0,080","-0,125","39,53%"
"11.07.2017","-0,086","-0,100","-0,074","-0,104","-13,13%"
"10.07.2017","-0,099","-0,087","-0,076","-0,121","15,12%"
"08.07.2017","-0,086","-0,080","-0,080","-0,086","13,16%"
"07.07.2017","-0,076","-0,068","-0,055","-0,103","11,76%"
"06.07.2017","-0,068","-0,134","-0,053","-0,157","-51,43%"
"05.07.2017","-0,140","-0,145","-0,121","-0,173","-40,93%"
"04.07.2017","-0,237","-0,238","-0,226","-0,259","2,60%"
"03.07.2017","-0,231","-0,209","-0,208","-0,257","4,52%"
"02.07.2017","-0,221","-0,221","-0,221","-0,221","0,00%"
"01.07.2017","-0,221","-0,221","-0,221","-0,221","0,00%"
"30.06.2017","-0,221","-0,225","-0,203","-0,256","-1,78%"
"29.06.2017","-0,225","-0,275","-0,214","-0,280","-21,05%"
"28.06.2017","-0,285","-0,243","-0,222","-0,330","9,62%"
"27.06.2017","-0,260","-0,375","-0,258","-0,391","-31,94%"
"26.06.2017","-0,382","-0,372","-0,366","-0,397","1,60%"
"25.06.2017","-0,376","-0,376","-0,376","-0,376","0,27%"
"23.06.2017","-0,375","-0,381","-0,360","-0,389","-1,83%"
"22.06.2017","-0,382","-0,380","-0,337","-0,393","2,14%"
"21.06.2017","-0,374","-0,402","-0,362","-0,414","-6,50%"
"20.06.2017","-0,400","-0,398","-0,382","-0,412","1,78%"
"19.06.2017","-0,393","-0,404","-0,377","-0,414","-2,48%"
"18.06.2017","-0,403","-0,403","-0,403","-0,403","-0,74%"
"17.06.2017","-0,406","-0,401","-0,401","-0,406","0,74%"
"16.06.2017","-0,403","-0,381","-0,353","-0,412","5,22%"
"15.06.2017","-0,383","-0,438","-0,361","-0,446","-15,64%"
"14.06.2017","-0,454","-0,437","-0,420","-0,459","4,37%"
"13.06.2017","-0,435","-0,450","-0,426","-0,459","-4,40%"
"12.06.2017","-0,455","-0,454","-0,441","-0,469","0,44%"
"09.06.2017","-0,453","-0,461","-0,440","-0,463","0,67%"
"08.06.2017","-0,450","-0,456","-0,418","-0,464","1,12%"
"07.06.2017","-0,445","-0,456","-0,435","-0,472","-3,89%"
"06.06.2017","-0,463","-0,439","-0,425","-0,465","7,18%"
"05.06.2017","-0,432","-0,434","-0,413","-0,447","-3,57%"
"02.06.2017","-0,448","-0,421","-0,421","-0,453","5,66%"
"01.06.2017","-0,424","-0,428","-0,409","-0,440","-0,93%"
"31.05.2017","-0,428","-0,423","-0,412","-0,444","0,23%"
"30.05.2017","-0,427","-0,432","-0,413","-0,451","-1,39%"
"29.05.2017","-0,433","-0,391","-0,385","-0,441","8,79%"
"26.05.2017","-0,398","-0,373","-0,364","-0,399","5,85%"
"25.05.2017","-0,376","-0,341","-0,339","-0,379","10,59%"
"24.05.2017","-0,340","-0,332","-0,319","-0,356","5,92%"
"23.05.2017","-0,321","-0,343","-0,311","-0,361","-4,18%"
"22.05.2017","-0,335","-0,348","-0,315","-0,365","-2,33%"
"19.05.2017","-0,343","-0,357","-0,339","-0,371","-7,55%"
"18.05.2017","-0,371","-0,351","-0,340","-0,399","5,10%"
"17.05.2017","-0,353","-0,308","-0,295","-0,356","21,72%"
"16.05.2017","-0,290","-0,312","-0,290","-0,318","-7,64%"
"15.05.2017","-0,314","-0,311","-0,300","-0,330","-3,68%"
"12.05.2017","-0,326","-0,295","-0,292","-0,332","6,54%"
"11.05.2017","-0,306","-0,296","-0,261","-0,310","1,66%"
"10.05.2017","-0,301","-0,298","-0,287","-0,322","-1,31%"
"09.05.2017","-0,305","-0,294","-0,279","-0,307","0,00%"
"08.05.2017","-0,305","-0,299","-0,289","-0,333","1,33%"
"07.05.2017","-0,301","-0,301","-0,301","-0,301","0,00%"
"05.05.2017","-0,301","-0,323","-0,292","-0,356","-3,53%"
"04.05.2017","-0,312","-0,362","-0,312","-0,364","-16,58%"
"03.05.2017","-0,374","-0,373","-0,366","-0,387","0,54%"
"02.05.2017","-0,372","-0,376","-0,363","-0,393","-3,63%"
"01.05.2017","-0,386","-0,386","-0,386","-0,391","-0,77%"
"28.04.2017","-0,389","-0,388","-0,345","-0,399","-2,02%"
"27.04.2017","-0,397","-0,337","-0,319","-0,407","15,41%"
"26.04.2017","-0,344","-0,307","-0,303","-0,348","13,91%"
"25.04.2017","-0,302","-0,342","-0,296","-0,350","-11,18%"
"24.04.2017","-0,340","-0,334","-0,318","-0,356","-22,73%"
"22.04.2017","-0,440","-0,440","-0,440","-0,440","0,00%"
"21.04.2017","-0,440","-0,459","-0,431","-0,468","-3,08%"
"20.04.2017","-0,454","-0,476","-0,428","-0,493","-4,22%"
"19.04.2017","-0,474","-0,526","-0,459","-0,530","-11,07%"
"18.04.2017","-0,533","-0,525","-0,502","-0,537","2,50%"
"17.04.2017","-0,520","-0,521","-0,513","-0,537","0,00%"
"14.04.2017","-0,520","-0,521","-0,513","-0,537","0,00%"
"13.04.2017","-0,520","-0,521","-0,513","-0,537","2,56%"
"12.04.2017","-0,507","-0,517","-0,498","-0,522","-1,17%"
"11.04.2017","-0,513","-0,506","-0,491","-0,524","1,18%"
"10.04.2017","-0,507","-0,472","-0,472","-0,513","4,97%"
"07.04.2017","-0,483","-0,458","-0,450","-0,491","9,03%"
"06.04.2017","-0,443","-0,472","-0,436","-0,478","-3,49%"
"05.04.2017","-0,459","-0,443","-0,430","-0,465","1,55%"
"04.04.2017","-0,452","-0,436","-0,433","-0,483","2,03%"
"03.04.2017","-0,443","-0,379","-0,377","-0,443","16,27%"
"31.03.2017","-0,381","-0,381","-0,353","-0,384","0,53%"
"30.03.2017","-0,379","-0,370","-0,359","-0,390","2,43%"
"29.03.2017","-0,370","-0,294","-0,288","-0,376","17,46%"
"28.03.2017","-0,315","-0,298","-0,280","-0,331","6,42%"
"27.03.2017","-0,296","-0,328","-0,288","-0,368","-6,03%"
"26.03.2017","-0,315","-0,315","-0,315","-0,315","0,64%"
"24.03.2017","-0,313","-0,301","-0,282","-0,321","6,10%"
"23.03.2017","-0,295","-0,315","-0,295","-0,340","-10,61%"
"22.03.2017","-0,330","-0,308","-0,291","-0,336","12,63%"
"21.03.2017","-0,293","-0,314","-0,266","-0,332","-10,67%"
"20.03.2017","-0,328","-0,328","-0,299","-0,333","0,31%"
"18.03.2017","-0,327","-0,327","-0,327","-0,327","0,00%"
"17.03.2017","-0,327","-0,291","-0,271","-0,333","1,24%"
"16.03.2017","-0,323","-0,364","-0,306","-0,374","-8,24%"
"15.03.2017","-0,352","-0,330","-0,325","-0,367","3,53%"
"14.03.2017","-0,340","-0,308","-0,284","-0,340","10,39%"
"13.03.2017","-0,308","-0,315","-0,291","-0,334","0,65%"
"10.03.2017","-0,306","-0,390","-0,281","-0,396","-20,10%"
"09.03.2017","-0,383","-0,411","-0,377","-0,457","-8,81%"
"08.03.2017","-0,420","-0,470","-0,408","-0,473","-11,95%"
"07.03.2017","-0,477","-0,446","-0,427","-0,487","10,67%"
"06.03.2017","-0,431","-0,425","-0,420","-0,456","3,36%"
"03.03.2017","-0,417","-0,489","-0,415","-0,496","-10,90%"
"02.03.2017","-0,468","-0,496","-0,468","-0,507","-5,84%"
"01.03.2017","-0,497","-0,570","-0,482","-0,570","-12,81%"
"28.02.2017","-0,570","-0,579","-0,557","-0,588","-1,89%"
"27.02.2017","-0,581","-0,597","-0,573","-0,599","-2,35%"
"24.02.2017","-0,595","-0,572","-0,560","-0,602","6,06%"
"23.02.2017","-0,561","-0,528","-0,519","-0,565","7,06%"
"22.02.2017","-0,524","-0,491","-0,486","-0,559","6,94%"
"21.02.2017","-0,490","-0,485","-0,467","-0,496","1,03%"
"20.02.2017","-0,485","-0,461","-0,444","-0,488","5,21%"
"17.02.2017","-0,461","-0,418","-0,407","-0,467","9,76%"
"16.02.2017","-0,420","-0,421","-0,398","-0,424","0,72%"
"15.02.2017","-0,417","-0,423","-0,402","-0,423","-1,18%"
"14.02.2017","-0,422","-0,438","-0,405","-0,442","-1,86%"
"13.02.2017","-0,430","-0,440","-0,421","-0,441","-2,05%"
"10.02.2017","-0,439","-0,428","-0,420","-0,441","1,15%"
"09.02.2017","-0,434","-0,451","-0,427","-0,454","-3,77%"
"08.02.2017","-0,451","-0,409","-0,402","-0,455","10,00%"
"07.02.2017","-0,410","-0,416","-0,387","-0,422","3,02%"
"06.02.2017","-0,398","-0,351","-0,343","-0,403","13,39%"
"03.02.2017","-0,351","-0,328","-0,317","-0,354","4,78%"
"02.02.2017","-0,335","-0,292","-0,292","-0,344","-14,76%"
"01.02.2017","-0,393","-0,387","-0,374","-0,394","-2,00%"
"31.01.2017","-0,401","-0,378","-0,353","-0,403","5,53%"
"30.01.2017","-0,380","-0,364","-0,338","-0,391","3,54%"
"28.01.2017","-0,367","-0,367","-0,367","-0,367","0,82%"
"27.01.2017","-0,364","-0,359","-0,354","-0,378","1,68%"
"26.01.2017","-0,358","-0,361","-0,349","-0,377","-4,53%"
"25.01.2017","-0,375","-0,416","-0,371","-0,421","-10,71%"
"24.01.2017","-0,420","-0,451","-0,417","-0,454","-6,67%"
"23.01.2017","-0,450","-0,433","-0,413","-0,456","6,38%"
"21.01.2017","-0,423","-0,423","-0,423","-0,423","2,67%"
"20.01.2017","-0,412","-0,453","-0,408","-0,466","-7,62%"
"19.01.2017","-0,446","-0,455","-0,433","-0,465","-4,90%"
"18.01.2017","-0,469","-0,493","-0,461","-0,500","-4,67%"
"17.01.2017","-0,492","-0,506","-0,492","-0,537","-1,60%"
"16.01.2017","-0,500","-0,487","-0,475","-0,510","5,71%"
"13.01.2017","-0,473","-0,480","-0,456","-0,497","-1,87%"
"12.01.2017","-0,482","-0,486","-0,468","-0,498","0,63%"
"11.01.2017","-0,479","-0,471","-0,454","-0,491","2,35%"
"10.01.2017","-0,468","-0,482","-0,467","-0,502","-3,31%"
"09.01.2017","-0,484","-0,468","-0,467","-0,499","2,11%"
"06.01.2017","-0,474","-0,501","-0,463","-0,501","-5,01%"
"05.01.2017","-0,499","-0,527","-0,477","-0,536","-4,04%"
"04.01.2017","-0,520","-0,521","-0,510","-0,547","1,17%"
"03.01.2017","-0,514","-0,551","-0,500","-0,569","-6,38%"
"02.01.2017","-0,549","-0,544","-0,534","-0,583","2,43%"
"30.12.2016","-0,536","-0,550","-0,530","-0,556","-2,19%"
"29.12.2016","-0,548","-0,570","-0,533","-0,574","-0,54%"
"28.12.2016","-0,551","-0,561","-0,548","-0,574","-0,18%"
"27.12.2016","-0,552","-0,522","-0,516","-0,563","5,95%"
"26.12.2016","-0,521","-0,521","-0,521","-0,521","-0,38%"
"23.12.2016","-0,523","-0,501","-0,495","-0,527","5,44%"
"22.12.2016","-0,496","-0,502","-0,486","-0,525","-0,60%"
"21.12.2016","-0,499","-0,492","-0,491","-0,520","1,63%"
"20.12.2016","-0,491","-0,513","-0,488","-0,524","-5,03%"
"19.12.2016","-0,517","-0,469","-0,462","-0,524","7,93%"
"16.12.2016","-0,479","-0,442","-0,440","-0,483","7,40%"
"15.12.2016","-0,446","-0,442","-0,420","-0,456","-5,31%"
"14.12.2016","-0,471","-0,442","-0,436","-0,475","6,80%"
"13.12.2016","-0,441","-0,417","-0,402","-0,449","6,01%"
"12.12.2016","-0,416","-0,440","-0,397","-0,440","-5,67%"
"09.12.2016","-0,441","-0,388","-0,384","-0,467","10,25%"
"08.12.2016","-0,400","-0,365","-0,287","-0,438","9,89%"
"07.12.2016","-0,364","-0,340","-0,334","-0,381","6,43%"
"06.12.2016","-0,342","-0,381","-0,323","-0,409","-10,47%"
"05.12.2016","-0,382","-0,439","-0,349","-0,446","-9,91%"
"02.12.2016","-0,424","-0,382","-0,373","-0,427","11,58%"
"01.12.2016","-0,380","-0,428","-0,377","-0,445","-11,21%"
"30.11.2016","-0,428","-0,453","-0,422","-0,488","-6,75%"
"29.11.2016","-0,459","-0,468","-0,441","-0,486","-0,86%"
"28.11.2016","-0,463","-0,448","-0,430","-0,481","6,19%"
"25.11.2016","-0,436","-0,439","-0,423","-0,455","2,35%"
"24.11.2016","-0,426","-0,394","-0,390","-0,445","7,04%"
"23.11.2016","-0,398","-0,420","-0,358","-0,452","-7,44%"
"22.11.2016","-0,430","-0,372","-0,365","-0,435","17,17%"
"21.11.2016","-0,367","-0,364","-0,347","-0,383","-1,08%"
"19.11.2016","-0,371","-0,371","-0,368","-0,371","2,20%"
"18.11.2016","-0,363","-0,315","-0,306","-0,375","2,83%"
"17.11.2016","-0,353","-0,343","-0,322","-0,359","7,29%"
"16.11.2016","-0,329","-0,330","-0,306","-0,340","-0,30%"
"15.11.2016","-0,330","-0,321","-0,321","-0,346","1,23%"
"14.11.2016","-0,326","-0,309","-0,273","-0,327","-1,51%"
"11.11.2016","-0,331","-0,350","-0,307","-0,362","-9,07%"
"10.11.2016","-0,364","-0,390","-0,331","-0,406","-10,57%"
"09.11.2016","-0,407","-0,456","-0,401","-0,466","1,75%"
"08.11.2016","-0,400","-0,416","-0,397","-0,428","-4,08%"
"07.11.2016","-0,417","-0,408","-0,401","-0,426","-2,11%"
"04.11.2016","-0,426","-0,414","-0,402","-0,436","3,40%"
"03.11.2016","-0,412","-0,429","-0,398","-0,435","-3,29%"
"02.11.2016","-0,426","-0,403","-0,395","-0,437","9,23%"
"01.11.2016","-0,390","-0,386","-0,373","-0,398","-2,26%"
"31.10.2016","-0,399","-0,391","-0,382","-0,403","2,31%"
"28.10.2016","-0,390","-0,391","-0,363","-0,405","-1,02%"
"27.10.2016","-0,394","-0,428","-0,375","-0,442","-9,43%"
"26.10.2016","-0,435","-0,476","-0,418","-0,483","-8,42%"
"25.10.2016","-0,475","-0,485","-0,468","-0,500","-1,86%"
"24.10.2016","-0,484","-0,499","-0,480","-0,515","-2,22%"
"21.10.2016","-0,495","-0,510","-0,484","-0,510","-1,59%"
"20.10.2016","-0,503","-0,490","-0,472","-0,512","0,40%"
"19.10.2016","-0,501","-0,490","-0,490","-0,513","0,60%"
"18.10.2016","-0,498","-0,478","-0,472","-0,502","2,47%"
"17.10.2016","-0,486","-0,466","-0,449","-0,489","3,40%"
"15.10.2016","-0,470","-0,470","-0,470","-0,470","-2,08%"
"14.10.2016","-0,480","-0,472","-0,462","-0,487","-1,03%"
"13.10.2016","-0,485","-0,510","-0,472","-0,511","4,30%"
"12.10.2016","-0,465","-0,477","-0,459","-0,490","-5,49%"
"11.10.2016","-0,492","-0,480","-0,469","-0,492","2,71%"
"10.10.2016","-0,479","-0,494","-0,470","-0,503","-2,84%"
"07.10.2016","-0,493","-0,497","-0,480","-0,513","-4,46%"
"06.10.2016","-0,516","-0,516","-0,499","-0,536","-0,39%"
"05.10.2016","-0,518","-0,541","-0,507","-0,551","-5,13%"
"04.10.2016","-0,546","-0,563","-0,540","-0,579","-2,85%"
"03.10.2016","-0,562","-0,567","-0,558","-0,580","-1,06%"
"30.09.2016","-0,568","-0,580","-0,562","-0,611","-1,56%"
"29.09.2016","-0,577","-0,589","-0,570","-0,601","-3,03%"
"28.09.2016","-0,595","-0,592","-0,580","-0,616","0,17%"
"27.09.2016","-0,594","-0,571","-0,565","-0,621","3,66%"
"26.09.2016","-0,573","-0,548","-0,545","-0,574","4,75%"
"25.09.2016","-0,547","-0,547","-0,547","-0,547","0,00%"
"24.09.2016","-0,547","-0,549","-0,547","-0,549","0,18%"
"23.09.2016","-0,546","-0,545","-0,532","-0,563","-1,09%"
"22.09.2016","-0,552","-0,518","-0,514","-0,559","9,96%"
"21.09.2016","-0,502","-0,499","-0,491","-0,519","-1,76%"
"20.09.2016","-0,511","-0,496","-0,494","-0,521","3,23%"
"19.09.2016","-0,495","-0,498","-0,488","-0,514","-1,59%"
"17.09.2016","-0,503","-0,503","-0,503","-0,503","0,60%"
"16.09.2016","-0,500","-0,489","-0,483","-0,522","3,09%"
"15.09.2016","-0,485","-0,491","-0,466","-0,495","-1,42%"
"14.09.2016","-0,492","-0,447","-0,441","-0,496","8,13%"
"13.09.2016","-0,455","-0,479","-0,453","-0,494","-3,60%"
"12.09.2016","-0,472","-0,479","-0,451","-0,484","-2,88%"
"09.09.2016","-0,486","-0,508","-0,474","-0,519","-6,90%"
"08.09.2016","-0,522","-0,562","-0,508","-0,576","-7,61%"
"07.09.2016","-0,565","-0,565","-0,548","-0,573","1,62%"
"06.09.2016","-0,556","-0,513","-0,506","-0,556","9,45%"
"05.09.2016","-0,508","-0,509","-0,500","-0,516","1,80%"
"02.09.2016","-0,499","-0,506","-0,493","-0,521","-1,77%"
"01.09.2016","-0,508","-0,503","-0,482","-0,510","1,20%"
"31.08.2016","-0,502","-0,515","-0,497","-0,520","-2,52%"
"30.08.2016","-0,515","-0,509","-0,502","-0,522","1,58%"
"29.08.2016","-0,507","-0,492","-0,472","-0,509","1,40%"
"26.08.2016","-0,500","-0,504","-0,492","-0,515","0,00%"
"25.08.2016","-0,500","-0,512","-0,488","-0,517","-2,53%"
"24.08.2016","-0,513","-0,517","-0,501","-0,523","-1,16%"
"23.08.2016","-0,519","-0,521","-0,508","-0,525","-0,76%"
"22.08.2016","-0,523","-0,488","-0,488","-0,524","5,87%"
"19.08.2016","-0,494","-0,526","-0,492","-0,528","-5,36%"
"18.08.2016","-0,522","-0,511","-0,502","-0,526","3,78%"
"17.08.2016","-0,503","-0,503","-0,496","-0,513","0,80%"
"16.08.2016","-0,499","-0,525","-0,493","-0,531","-3,67%"
"15.08.2016","-0,518","-0,545","-0,510","-0,548","-4,07%"
"14.08.2016","-0,540","-0,540","-0,540","-0,540","0,00%"
"13.08.2016","-0,540","-0,540","-0,540","-0,540","-1,10%"
"12.08.2016","-0,546","-0,551","-0,524","-0,560","1,11%"
"11.08.2016","-0,540","-0,550","-0,536","-0,564","-2,53%"
"10.08.2016","-0,554","-0,537","-0,524","-0,555","4,92%"
"09.08.2016","-0,528","-0,527","-0,503","-0,532","0,57%"
"08.08.2016","-0,525","-0,503","-0,498","-0,527","2,74%"
"06.08.2016","-0,511","-0,511","-0,511","-0,511","-0,97%"
"05.08.2016","-0,516","-0,539","-0,504","-0,539","-1,53%"
"04.08.2016","-0,524","-0,478","-0,476","-0,530","8,71%"
"03.08.2016","-0,482","-0,474","-0,466","-0,486","0,84%"
